"id","created_at","updated_at","earning_type","level","percentage","amount_usdt","status","is_grace_period","recipient_was_active","compression_applied","original_level","buyer_id","purchase_id","recipient_id","shares_count","distribution_id"
1,2025-11-24 16:19:00.027 +0300,2025-11-24 16:19:00.027 +0300,BONUS_POOL,1,10.00,0.400000,PENDING,false,true,false,,2,1,,,
2,2025-11-24 16:19:00.032 +0300,2025-11-24 16:19:00.032 +0300,BONUS_POOL,2,5.00,0.200000,PENDING,false,true,false,,2,1,,,
3,2025-11-24 16:19:00.035 +0300,2025-11-24 16:19:00.035 +0300,BONUS_POOL,3,2.00,0.080000,PENDING,false,true,false,,2,1,,,
4,2025-11-24 16:19:00.038 +0300,2025-11-24 16:19:00.038 +0300,BONUS_POOL,4,2.00,0.080000,PENDING,false,true,false,,2,1,,,
5,2025-11-24 16:19:00.041 +0300,2025-11-24 16:19:00.041 +0300,BONUS_POOL,5,2.00,0.080000,PENDING,false,true,false,,2,1,,,
6,2025-11-24 16:19:00.044 +0300,2025-11-24 16:19:00.044 +0300,BONUS_POOL,6,2.00,0.080000,PENDING,false,true,false,,2,1,,,
7,2025-11-24 16:19:00.047 +0300,2025-11-24 16:19:00.047 +0300,BONUS_POOL,7,2.00,0.080000,PENDING,false,true,false,,2,1,,,
8,2025-11-24 16:19:00.051 +0300,2025-11-24 16:19:00.051 +0300,LEGENDS_POOL,,,0.200000,PENDING,false,true,false,,2,1,,,
4657,2025-12-09 13:38:25.088 +0300,2025-12-09 13:38:25.088 +0300,NETWORK,1,10.00,100.000000,PENDING,false,true,false,1,2692,612,2443,,
4658,2025-12-09 13:38:25.091 +0300,2025-12-09 13:38:25.091 +0300,NETWORK,2,5.00,50.000000,PENDING,false,true,false,2,2692,612,138,,
4659,2025-12-09 13:38:25.093 +0300,2025-12-09 13:38:25.093 +0300,NETWORK,3,2.00,20.000000,PENDING,false,true,false,3,2692,612,139,,
12,2025-11-24 16:36:00.035 +0300,2025-11-24 16:36:00.035 +0300,BONUS_POOL,4,2.00,20.000000,PENDING,false,true,false,,11,2,,,
13,2025-11-24 16:36:00.038 +0300,2025-11-24 16:36:00.038 +0300,BONUS_POOL,5,2.00,20.000000,PENDING,false,true,false,,11,2,,,
14,2025-11-24 16:36:00.041 +0300,2025-11-24 16:36:00.041 +0300,BONUS_POOL,6,2.00,20.000000,PENDING,false,true,false,,11,2,,,
15,2025-11-24 16:36:00.044 +0300,2025-11-24 16:36:00.044 +0300,BONUS_POOL,7,2.00,20.000000,PENDING,false,true,false,,11,2,,,
16,2025-11-24 16:36:00.048 +0300,2025-11-24 16:36:00.048 +0300,LEGENDS_POOL,,,50.000000,PENDING,false,true,false,,11,2,,,
19,2025-11-24 16:57:00.084 +0300,2025-11-24 16:57:00.084 +0300,NETWORK,3,2.00,5.000000,PENDING,true,true,false,3,28,3,31,,
21,2025-11-24 16:57:00.086 +0300,2025-11-24 16:57:00.086 +0300,NETWORK,5,2.00,5.000000,PENDING,true,true,false,5,28,3,33,,
22,2025-11-24 16:57:00.087 +0300,2025-11-24 16:57:00.087 +0300,NETWORK,6,2.00,5.000000,PENDING,true,true,false,6,28,3,34,,
23,2025-11-24 16:57:00.091 +0300,2025-11-24 16:57:00.091 +0300,BONUS_POOL,7,2.00,5.000000,PENDING,false,true,false,,28,3,,,
24,2025-11-24 16:57:00.095 +0300,2025-11-24 16:57:00.095 +0300,LEGENDS_POOL,,,12.500000,PENDING,false,true,false,,28,3,,,
28,2025-11-24 16:59:00.022 +0300,2025-11-24 16:59:00.022 +0300,NETWORK,4,2.00,20.000000,PENDING,true,true,false,4,27,4,31,,
30,2025-11-24 16:59:00.024 +0300,2025-11-24 16:59:00.024 +0300,NETWORK,6,2.00,20.000000,PENDING,true,true,false,6,27,4,33,,
31,2025-11-24 16:59:00.025 +0300,2025-11-24 16:59:00.025 +0300,NETWORK,7,2.00,20.000000,PENDING,true,true,false,7,27,4,34,,
32,2025-11-24 16:59:00.076 +0300,2025-11-24 16:59:00.076 +0300,LEGENDS_POOL,,,50.000000,PENDING,false,true,false,,27,4,,,
33,2025-11-24 17:03:00.074 +0300,2025-11-24 17:03:00.074 +0300,NETWORK,1,10.00,100.000000,PENDING,true,true,false,1,173,5,174,,
34,2025-11-24 17:03:00.076 +0300,2025-11-24 17:03:00.076 +0300,NETWORK,2,5.00,50.000000,PENDING,true,true,false,2,173,5,175,,
35,2025-11-24 17:03:00.078 +0300,2025-11-24 17:03:00.078 +0300,NETWORK,3,2.00,20.000000,PENDING,true,true,false,3,173,5,176,,
36,2025-11-24 17:03:00.079 +0300,2025-11-24 17:03:00.079 +0300,NETWORK,4,2.00,20.000000,PENDING,true,true,false,4,173,5,177,,
37,2025-11-24 17:03:00.080 +0300,2025-11-24 17:03:00.080 +0300,NETWORK,5,2.00,20.000000,PENDING,true,true,false,5,173,5,178,,
38,2025-11-24 17:03:00.080 +0300,2025-11-24 17:03:00.080 +0300,NETWORK,6,2.00,20.000000,PENDING,true,true,false,6,173,5,179,,
39,2025-11-24 17:03:00.081 +0300,2025-11-24 17:03:00.081 +0300,NETWORK,7,2.00,20.000000,PENDING,true,true,false,7,173,5,180,,
40,2025-11-24 17:03:00.085 +0300,2025-11-24 17:03:00.085 +0300,LEGENDS_POOL,,,50.000000,PENDING,false,true,false,,173,5,,,
43,2025-11-24 17:04:00.022 +0300,2025-11-24 17:04:00.022 +0300,NETWORK,3,2.00,20.000000,PENDING,true,true,false,3,183,6,186,,
48,2025-11-24 17:04:00.077 +0300,2025-11-24 17:04:00.077 +0300,LEGENDS_POOL,,,50.000000,PENDING,false,true,false,,183,6,,,
49,2025-11-24 17:06:00.014 +0300,2025-11-24 17:06:00.014 +0300,NETWORK,1,10.00,100.000000,PENDING,true,true,false,1,81,7,82,,
51,2025-11-24 17:06:00.017 +0300,2025-11-24 17:06:00.017 +0300,NETWORK,3,2.00,20.000000,PENDING,true,true,false,3,81,7,84,,
52,2025-11-24 17:06:00.018 +0300,2025-11-24 17:06:00.018 +0300,NETWORK,4,2.00,20.000000,PENDING,true,true,false,4,81,7,85,,
55,2025-11-24 17:06:00.021 +0300,2025-11-24 17:06:00.021 +0300,NETWORK,7,2.00,20.000000,PENDING,true,true,false,7,81,7,88,,
56,2025-11-24 17:06:00.025 +0300,2025-11-24 17:06:00.025 +0300,LEGENDS_POOL,,,50.000000,PENDING,false,true,false,,81,7,,,
57,2025-11-24 17:11:00.016 +0300,2025-11-24 17:11:00.016 +0300,NETWORK,1,10.00,100.000000,PENDING,true,true,false,1,250,8,251,,
58,2025-11-24 17:11:00.018 +0300,2025-11-24 17:11:00.018 +0300,NETWORK,2,5.00,50.000000,PENDING,true,true,false,2,250,8,252,,
59,2025-11-24 17:11:00.019 +0300,2025-11-24 17:11:00.019 +0300,NETWORK,3,2.00,20.000000,PENDING,true,true,false,3,250,8,253,,
60,2025-11-24 17:11:00.020 +0300,2025-11-24 17:11:00.020 +0300,NETWORK,4,2.00,20.000000,PENDING,true,true,false,4,250,8,254,,
62,2025-11-24 17:11:00.022 +0300,2025-11-24 17:11:00.022 +0300,NETWORK,6,2.00,20.000000,PENDING,true,true,false,6,250,8,24,,
63,2025-11-24 17:11:00.023 +0300,2025-11-24 17:11:00.023 +0300,NETWORK,7,2.00,20.000000,PENDING,true,true,false,7,250,8,34,,
64,2025-11-24 17:11:00.026 +0300,2025-11-24 17:11:00.026 +0300,LEGENDS_POOL,,,50.000000,PENDING,false,true,false,,250,8,,,
65,2025-11-24 17:19:00.012 +0300,2025-11-24 17:19:00.012 +0300,NETWORK,1,10.00,25.000000,PENDING,true,true,false,1,396,9,264,,
66,2025-11-24 17:19:00.013 +0300,2025-11-24 17:19:00.013 +0300,NETWORK,2,5.00,12.500000,PENDING,true,true,false,2,396,9,93,,
67,2025-11-24 17:19:00.074 +0300,2025-11-24 17:19:00.074 +0300,NETWORK,3,2.00,5.000000,PENDING,true,true,false,3,396,9,40,,
9,2025-11-24 16:36:00.029 +0300,2025-11-24 16:36:00.029 +0300,NETWORK,1,10.00,100.000000,WITHDRAWN,true,true,false,1,11,2,10,,
50,2025-11-24 17:06:00.016 +0300,2025-11-24 17:06:00.016 +0300,NETWORK,2,5.00,50.000000,WITHDRAWN,true,true,false,2,81,7,83,,
41,2025-11-24 17:04:00.019 +0300,2025-11-24 17:04:00.019 +0300,NETWORK,1,10.00,100.000000,WITHDRAWN,true,true,false,1,183,6,184,,
42,2025-11-24 17:04:00.021 +0300,2025-11-24 17:04:00.021 +0300,NETWORK,2,5.00,50.000000,WITHDRAWN,true,true,false,2,183,6,185,,
10,2025-11-24 16:36:00.031 +0300,2025-11-24 16:36:00.031 +0300,NETWORK,2,5.00,50.000000,WITHDRAWN,true,true,false,2,11,2,8,,
11,2025-11-24 16:36:00.032 +0300,2025-11-24 16:36:00.032 +0300,NETWORK,3,2.00,20.000000,WITHDRAWN,true,true,false,3,11,2,6,,
54,2025-11-24 17:06:00.020 +0300,2025-11-24 17:06:00.020 +0300,NETWORK,6,2.00,20.000000,WITHDRAWN,true,true,false,6,81,7,87,,
53,2025-11-24 17:06:00.019 +0300,2025-11-24 17:06:00.019 +0300,NETWORK,5,2.00,20.000000,WITHDRAWN,true,true,false,5,81,7,86,,
44,2025-11-24 17:04:00.023 +0300,2025-11-24 17:04:00.023 +0300,NETWORK,4,2.00,20.000000,WITHDRAWN,true,true,false,4,183,6,187,,
29,2025-11-24 16:59:00.023 +0300,2025-11-24 16:59:00.023 +0300,NETWORK,5,2.00,20.000000,WITHDRAWN,true,true,false,5,27,4,32,,
20,2025-11-24 16:57:00.085 +0300,2025-11-24 16:57:00.085 +0300,NETWORK,4,2.00,5.000000,WITHDRAWN,true,true,false,4,28,3,32,,
46,2025-11-24 17:04:00.025 +0300,2025-11-24 17:04:00.026 +0300,NETWORK,6,2.00,20.000000,WITHDRAWN,true,true,false,6,183,6,29,,
17,2025-11-24 16:57:00.081 +0300,2025-11-24 16:57:00.081 +0300,NETWORK,1,10.00,25.000000,WITHDRAWN,true,true,false,1,28,3,29,,
26,2025-11-24 16:59:00.019 +0300,2025-11-24 16:59:00.019 +0300,NETWORK,2,5.00,50.000000,WITHDRAWN,true,true,false,2,27,4,29,,
45,2025-11-24 17:04:00.024 +0300,2025-11-24 17:04:00.024 +0300,NETWORK,5,2.00,20.000000,WITHDRAWN,true,true,false,5,183,6,188,,
25,2025-11-24 16:59:00.018 +0300,2025-11-24 16:59:00.018 +0300,NETWORK,1,10.00,100.000000,WITHDRAWN,true,true,false,1,27,4,28,,
61,2025-11-24 17:11:00.021 +0300,2025-11-24 17:11:00.021 +0300,NETWORK,5,2.00,20.000000,WITHDRAWN,true,true,false,5,250,8,23,,
68,2025-11-24 17:19:00.076 +0300,2025-11-24 17:19:00.076 +0300,NETWORK,4,2.00,5.000000,PENDING,true,true,false,4,396,9,41,,
69,2025-11-24 17:19:00.077 +0300,2025-11-24 17:19:00.077 +0300,NETWORK,5,2.00,5.000000,PENDING,true,true,false,5,396,9,42,,
70,2025-11-24 17:19:00.078 +0300,2025-11-24 17:19:00.078 +0300,NETWORK,6,2.00,5.000000,PENDING,true,true,false,6,396,9,44,,
71,2025-11-24 17:19:00.079 +0300,2025-11-24 17:19:00.079 +0300,NETWORK,7,2.00,5.000000,PENDING,true,true,false,7,396,9,45,,
72,2025-11-24 17:19:00.083 +0300,2025-11-24 17:19:00.083 +0300,LEGENDS_POOL,,,12.500000,PENDING,false,true,false,,396,9,,,
73,2025-11-24 17:25:00.000 +0300,2025-11-24 17:25:00.000 +0300,NETWORK,1,10.00,100.000000,PENDING,true,true,false,1,23,10,24,,
74,2025-11-24 17:25:00.002 +0300,2025-11-24 17:25:00.002 +0300,NETWORK,2,5.00,50.000000,PENDING,true,true,false,2,23,10,34,,
75,2025-11-24 17:25:00.005 +0300,2025-11-24 17:25:00.005 +0300,BONUS_POOL,3,2.00,20.000000,PENDING,false,true,false,,23,10,,,
76,2025-11-24 17:25:00.007 +0300,2025-11-24 17:25:00.007 +0300,BONUS_POOL,4,2.00,20.000000,PENDING,false,true,false,,23,10,,,
77,2025-11-24 17:25:00.010 +0300,2025-11-24 17:25:00.010 +0300,BONUS_POOL,5,2.00,20.000000,PENDING,false,true,false,,23,10,,,
78,2025-11-24 17:25:00.013 +0300,2025-11-24 17:25:00.013 +0300,BONUS_POOL,6,2.00,20.000000,PENDING,false,true,false,,23,10,,,
79,2025-11-24 17:25:00.077 +0300,2025-11-24 17:25:00.077 +0300,BONUS_POOL,7,2.00,20.000000,PENDING,false,true,false,,23,10,,,
80,2025-11-24 17:25:00.081 +0300,2025-11-24 17:25:00.081 +0300,LEGENDS_POOL,,,50.000000,PENDING,false,true,false,,23,10,,,
4660,2025-12-09 13:38:25.095 +0300,2025-12-09 13:38:25.095 +0300,NETWORK,4,2.00,20.000000,PENDING,false,true,false,4,2692,612,140,,
4661,2025-12-09 13:38:25.097 +0300,2025-12-09 13:38:25.097 +0300,NETWORK,5,2.00,20.000000,PENDING,false,true,false,5,2692,612,54,,
83,2025-11-24 17:33:59.995 +0300,2025-11-24 17:33:59.995 +0300,NETWORK,3,2.00,5.000000,PENDING,true,true,false,3,154,11,99,,
85,2025-11-24 17:33:59.997 +0300,2025-11-24 17:33:59.997 +0300,NETWORK,5,2.00,5.000000,PENDING,true,true,false,5,154,11,34,,
86,2025-11-24 17:34:00.001 +0300,2025-11-24 17:34:00.001 +0300,BONUS_POOL,6,2.00,5.000000,PENDING,false,true,false,,154,11,,,
87,2025-11-24 17:34:00.004 +0300,2025-11-24 17:34:00.004 +0300,BONUS_POOL,7,2.00,5.000000,PENDING,false,true,false,,154,11,,,
88,2025-11-24 17:34:00.007 +0300,2025-11-24 17:34:00.007 +0300,LEGENDS_POOL,,,12.500000,PENDING,false,true,false,,154,11,,,
89,2025-11-24 17:35:59.989 +0300,2025-11-24 17:35:59.989 +0300,NETWORK,1,10.00,25.000000,PENDING,true,true,false,1,244,12,54,,
91,2025-11-24 17:35:59.992 +0300,2025-11-24 17:35:59.992 +0300,NETWORK,3,2.00,5.000000,PENDING,true,true,false,3,244,12,24,,
92,2025-11-24 17:35:59.993 +0300,2025-11-24 17:35:59.993 +0300,NETWORK,4,2.00,5.000000,PENDING,true,true,false,4,244,12,34,,
93,2025-11-24 17:35:59.996 +0300,2025-11-24 17:35:59.996 +0300,BONUS_POOL,5,2.00,5.000000,PENDING,false,true,false,,244,12,,,
94,2025-11-24 17:35:59.998 +0300,2025-11-24 17:35:59.998 +0300,BONUS_POOL,6,2.00,5.000000,PENDING,false,true,false,,244,12,,,
95,2025-11-24 17:36:00.001 +0300,2025-11-24 17:36:00.001 +0300,BONUS_POOL,7,2.00,5.000000,PENDING,false,true,false,,244,12,,,
96,2025-11-24 17:36:00.004 +0300,2025-11-24 17:36:00.004 +0300,LEGENDS_POOL,,,12.500000,PENDING,false,true,false,,244,12,,,
98,2025-11-24 17:45:59.986 +0300,2025-11-24 17:45:59.986 +0300,NETWORK,2,5.00,12.500000,PENDING,true,true,false,2,155,13,157,,
100,2025-11-24 17:45:59.988 +0300,2025-11-24 17:45:59.988 +0300,NETWORK,4,2.00,5.000000,PENDING,true,true,false,4,155,13,34,,
101,2025-11-24 17:45:59.991 +0300,2025-11-24 17:45:59.991 +0300,BONUS_POOL,5,2.00,5.000000,PENDING,false,true,false,,155,13,,,
102,2025-11-24 17:45:59.994 +0300,2025-11-24 17:45:59.994 +0300,BONUS_POOL,6,2.00,5.000000,PENDING,false,true,false,,155,13,,,
103,2025-11-24 17:45:59.997 +0300,2025-11-24 17:45:59.997 +0300,BONUS_POOL,7,2.00,5.000000,PENDING,false,true,false,,155,13,,,
104,2025-11-24 17:46:00.000 +0300,2025-11-24 17:46:00.000 +0300,LEGENDS_POOL,,,12.500000,PENDING,false,true,false,,155,13,,,
105,2025-11-24 17:48:59.989 +0300,2025-11-24 17:48:59.989 +0300,NETWORK,1,10.00,25.000000,PENDING,true,true,false,1,153,14,154,,
108,2025-11-24 17:48:59.993 +0300,2025-11-24 17:48:59.993 +0300,NETWORK,4,2.00,5.000000,PENDING,true,true,false,4,153,14,99,,
110,2025-11-24 17:48:59.995 +0300,2025-11-24 17:48:59.995 +0300,NETWORK,6,2.00,5.000000,PENDING,true,true,false,6,153,14,34,,
111,2025-11-24 17:48:59.998 +0300,2025-11-24 17:48:59.998 +0300,BONUS_POOL,7,2.00,5.000000,PENDING,false,true,false,,153,14,,,
112,2025-11-24 17:49:00.001 +0300,2025-11-24 17:49:00.001 +0300,LEGENDS_POOL,,,12.500000,PENDING,false,true,false,,153,14,,,
116,2025-11-24 17:50:59.993 +0300,2025-11-24 17:50:59.993 +0300,NETWORK,4,2.00,20.000000,PENDING,true,true,false,4,542,15,71,,
117,2025-11-24 17:50:59.994 +0300,2025-11-24 17:50:59.994 +0300,NETWORK,5,2.00,20.000000,PENDING,true,true,false,5,542,15,72,,
118,2025-11-24 17:50:59.995 +0300,2025-11-24 17:50:59.995 +0300,NETWORK,6,2.00,20.000000,PENDING,true,true,false,6,542,15,33,,
119,2025-11-24 17:50:59.996 +0300,2025-11-24 17:50:59.996 +0300,NETWORK,7,2.00,20.000000,PENDING,true,true,false,7,542,15,34,,
120,2025-11-24 17:50:59.999 +0300,2025-11-24 17:50:59.999 +0300,LEGENDS_POOL,,,50.000000,PENDING,false,true,false,,542,15,,,
121,2025-11-24 17:51:59.985 +0300,2025-11-24 17:51:59.985 +0300,NETWORK,1,10.00,25.000000,PENDING,true,true,false,1,538,16,539,,
122,2025-11-24 17:51:59.986 +0300,2025-11-24 17:51:59.986 +0300,NETWORK,2,5.00,12.500000,PENDING,true,true,false,2,538,16,540,,
123,2025-11-24 17:51:59.987 +0300,2025-11-24 17:51:59.987 +0300,NETWORK,3,2.00,5.000000,PENDING,true,true,false,3,538,16,541,,
124,2025-11-24 17:51:59.988 +0300,2025-11-24 17:51:59.988 +0300,NETWORK,4,2.00,5.000000,PENDING,true,true,false,4,538,16,24,,
125,2025-11-24 17:51:59.989 +0300,2025-11-24 17:51:59.989 +0300,NETWORK,5,2.00,5.000000,PENDING,true,true,false,5,538,16,34,,
126,2025-11-24 17:51:59.992 +0300,2025-11-24 17:51:59.992 +0300,BONUS_POOL,6,2.00,5.000000,PENDING,false,true,false,,538,16,,,
127,2025-11-24 17:51:59.995 +0300,2025-11-24 17:51:59.995 +0300,BONUS_POOL,7,2.00,5.000000,PENDING,false,true,false,,538,16,,,
128,2025-11-24 17:51:59.998 +0300,2025-11-24 17:51:59.998 +0300,LEGENDS_POOL,,,12.500000,PENDING,false,true,false,,538,16,,,
129,2025-11-24 17:52:00.189 +0300,2025-11-24 17:52:00.189 +0300,NETWORK,1,10.00,100.000000,PENDING,true,true,false,1,546,17,81,,
130,2025-11-24 17:52:00.191 +0300,2025-11-24 17:52:00.191 +0300,NETWORK,2,5.00,50.000000,PENDING,true,true,false,2,546,17,82,,
132,2025-11-24 17:52:00.192 +0300,2025-11-24 17:52:00.192 +0300,NETWORK,4,2.00,20.000000,PENDING,true,true,false,4,546,17,84,,
133,2025-11-24 17:52:00.193 +0300,2025-11-24 17:52:00.193 +0300,NETWORK,5,2.00,20.000000,PENDING,true,true,false,5,546,17,85,,
131,2025-11-24 17:52:00.191 +0300,2025-11-24 17:52:00.192 +0300,NETWORK,3,2.00,20.000000,WITHDRAWN,true,true,false,3,546,17,83,,
97,2025-11-24 17:45:59.985 +0300,2025-11-24 17:45:59.985 +0300,NETWORK,1,10.00,25.000000,WITHDRAWN,true,true,false,1,155,13,156,,
134,2025-11-24 17:52:00.194 +0300,2025-11-24 17:52:00.194 +0300,NETWORK,6,2.00,20.000000,WITHDRAWN,true,true,false,6,546,17,86,,
114,2025-11-24 17:50:59.990 +0300,2025-11-24 17:50:59.990 +0300,NETWORK,2,5.00,50.000000,WITHDRAWN,true,true,false,2,542,15,69,,
113,2025-11-24 17:50:59.988 +0300,2025-11-24 17:50:59.988 +0300,NETWORK,1,10.00,100.000000,WITHDRAWN,true,true,false,1,542,15,543,,
81,2025-11-24 17:33:59.993 +0300,2025-11-24 17:33:59.993 +0300,NETWORK,1,10.00,25.000000,WITHDRAWN,true,true,false,1,154,11,101,,
82,2025-11-24 17:33:59.994 +0300,2025-11-24 17:33:59.994 +0300,NETWORK,2,5.00,12.500000,WITHDRAWN,true,true,false,2,154,11,102,,
107,2025-11-24 17:48:59.992 +0300,2025-11-24 17:48:59.992 +0300,NETWORK,3,2.00,5.000000,WITHDRAWN,true,true,false,3,153,14,102,,
90,2025-11-24 17:35:59.991 +0300,2025-11-24 17:35:59.991 +0300,NETWORK,2,5.00,12.500000,WITHDRAWN,true,true,false,2,244,12,23,,
4662,2025-12-09 13:38:25.099 +0300,2025-12-09 13:38:25.099 +0300,NETWORK,6,2.00,20.000000,PENDING,false,true,false,6,2692,612,23,,
136,2025-11-24 17:52:00.198 +0300,2025-11-24 17:52:00.198 +0300,LEGENDS_POOL,,,50.000000,PENDING,false,true,false,,546,17,,,
4663,2025-12-09 13:38:25.107 +0300,2025-12-09 13:38:25.107 +0300,BONUS_POOL,7,2.00,20.000000,PENDING,false,true,false,,2692,612,,,
1242,2025-11-27 22:38:51.578 +0300,2025-11-27 22:38:51.578 +0300,NETWORK,2,5.00,250.000000,PENDING,true,true,false,2,54,171,24,,
1243,2025-11-27 22:38:51.579 +0300,2025-11-27 22:38:51.579 +0300,NETWORK,3,2.00,100.000000,PENDING,true,true,false,3,54,171,34,,
1244,2025-11-27 22:38:51.582 +0300,2025-11-27 22:38:51.582 +0300,BONUS_POOL,4,2.00,100.000000,PENDING,false,true,false,,54,171,,,
1245,2025-11-27 22:38:51.584 +0300,2025-11-27 22:38:51.584 +0300,BONUS_POOL,5,2.00,100.000000,PENDING,false,true,false,,54,171,,,
1246,2025-11-27 22:38:51.587 +0300,2025-11-27 22:38:51.587 +0300,BONUS_POOL,6,2.00,100.000000,PENDING,false,true,false,,54,171,,,
1247,2025-11-27 22:38:51.590 +0300,2025-11-27 22:38:51.590 +0300,BONUS_POOL,7,2.00,100.000000,PENDING,false,true,false,,54,171,,,
1248,2025-11-27 22:38:51.592 +0300,2025-11-27 22:38:51.592 +0300,LEGENDS_POOL,,,250.000000,PENDING,false,true,false,,54,171,,,
1249,2025-11-27 22:43:51.586 +0300,2025-11-27 22:43:51.586 +0300,NETWORK,1,10.00,25.000000,PENDING,true,true,false,1,575,172,576,,
4664,2025-12-09 13:38:25.110 +0300,2025-12-09 13:38:25.110 +0300,LEGENDS_POOL,,,50.000000,PENDING,false,true,false,,2692,612,,,
1251,2025-11-27 22:43:51.589 +0300,2025-11-27 22:43:51.589 +0300,NETWORK,3,2.00,5.000000,PENDING,true,true,false,3,575,172,179,,
1252,2025-11-27 22:43:51.590 +0300,2025-11-27 22:43:51.590 +0300,NETWORK,4,2.00,5.000000,PENDING,true,true,false,4,575,172,180,,
1254,2025-11-27 22:43:51.592 +0300,2025-11-27 22:43:51.592 +0300,NETWORK,6,2.00,5.000000,PENDING,true,true,false,6,575,172,182,,
1255,2025-11-27 22:43:51.593 +0300,2025-11-27 22:43:51.593 +0300,NETWORK,7,2.00,5.000000,PENDING,true,true,false,7,575,172,72,,
1256,2025-11-27 22:43:51.596 +0300,2025-11-27 22:43:51.596 +0300,LEGENDS_POOL,,,12.500000,PENDING,false,true,false,,575,172,,,
1257,2025-11-27 22:49:52.785 +0300,2025-11-27 22:49:52.785 +0300,NETWORK,1,10.00,25.000000,PENDING,true,true,false,1,668,173,669,,
1258,2025-11-27 22:49:52.787 +0300,2025-11-27 22:49:52.787 +0300,NETWORK,2,5.00,12.500000,PENDING,true,true,false,2,668,173,670,,
1259,2025-11-27 22:49:52.788 +0300,2025-11-27 22:49:52.788 +0300,NETWORK,3,2.00,5.000000,PENDING,true,true,false,3,668,173,671,,
1263,2025-11-27 22:49:52.792 +0300,2025-11-27 22:49:52.792 +0300,NETWORK,7,2.00,5.000000,WITHDRAWN,true,true,false,7,668,173,60,,
1261,2025-11-27 22:49:52.790 +0300,2025-11-27 22:49:52.790 +0300,NETWORK,5,2.00,5.000000,PENDING,true,true,false,5,668,173,109,,
1262,2025-11-27 22:49:52.791 +0300,2025-11-27 22:49:52.791 +0300,NETWORK,6,2.00,5.000000,PENDING,true,true,false,6,668,173,99,,
1264,2025-11-27 22:49:52.795 +0300,2025-11-27 22:49:52.795 +0300,LEGENDS_POOL,,,12.500000,PENDING,false,true,false,,668,173,,,
1281,2025-11-28 02:25:23.052 +0300,2025-11-28 02:25:23.052 +0300,NETWORK,1,10.00,100.000000,PENDING,true,true,false,1,940,176,941,,
1282,2025-11-28 02:25:23.053 +0300,2025-11-28 02:25:23.053 +0300,NETWORK,2,5.00,50.000000,PENDING,true,true,false,2,940,176,53,,
1283,2025-11-28 02:25:23.054 +0300,2025-11-28 02:25:23.054 +0300,NETWORK,3,2.00,20.000000,PENDING,true,true,false,3,940,176,54,,
4841,2025-12-10 01:27:26.024 +0300,2025-12-10 01:27:26.024 +0300,NETWORK,1,10.00,500.000000,PENDING,false,true,true,7,2748,635,151,,
1285,2025-11-28 02:25:23.056 +0300,2025-11-28 02:25:23.056 +0300,NETWORK,5,2.00,20.000000,PENDING,true,true,false,5,940,176,24,,
1286,2025-11-28 02:25:23.057 +0300,2025-11-28 02:25:23.057 +0300,NETWORK,6,2.00,20.000000,PENDING,true,true,false,6,940,176,34,,
1287,2025-11-28 02:25:23.060 +0300,2025-11-28 02:25:23.060 +0300,BONUS_POOL,7,2.00,20.000000,PENDING,false,true,false,,940,176,,,
1288,2025-11-28 02:25:23.064 +0300,2025-11-28 02:25:23.064 +0300,LEGENDS_POOL,,,50.000000,PENDING,false,true,false,,940,176,,,
1305,2025-11-28 04:27:53.206 +0300,2025-11-28 04:27:53.206 +0300,NETWORK,1,10.00,100.000000,PENDING,true,true,false,1,301,179,140,,
1306,2025-11-28 04:27:53.208 +0300,2025-11-28 04:27:53.208 +0300,NETWORK,2,5.00,50.000000,PENDING,true,true,false,2,301,179,54,,
1308,2025-11-28 04:27:53.210 +0300,2025-11-28 04:27:53.210 +0300,NETWORK,4,2.00,20.000000,PENDING,true,true,false,4,301,179,24,,
1309,2025-11-28 04:27:53.211 +0300,2025-11-28 04:27:53.211 +0300,NETWORK,5,2.00,20.000000,PENDING,true,true,false,5,301,179,34,,
1310,2025-11-28 04:27:53.214 +0300,2025-11-28 04:27:53.214 +0300,BONUS_POOL,6,2.00,20.000000,PENDING,false,true,false,,301,179,,,
1311,2025-11-28 04:27:53.217 +0300,2025-11-28 04:27:53.217 +0300,BONUS_POOL,7,2.00,20.000000,PENDING,false,true,false,,301,179,,,
1312,2025-11-28 04:27:53.221 +0300,2025-11-28 04:27:53.221 +0300,LEGENDS_POOL,,,50.000000,PENDING,false,true,false,,301,179,,,
1329,2025-11-28 06:35:53.383 +0300,2025-11-28 06:35:53.383 +0300,NETWORK,1,10.00,100.000000,PENDING,true,true,false,1,480,182,481,,
1333,2025-11-28 06:35:53.387 +0300,2025-11-28 06:35:53.387 +0300,NETWORK,5,2.00,20.000000,PENDING,true,true,false,5,480,182,24,,
1334,2025-11-28 06:35:53.388 +0300,2025-11-28 06:35:53.388 +0300,NETWORK,6,2.00,20.000000,PENDING,true,true,false,6,480,182,34,,
1335,2025-11-28 06:35:53.391 +0300,2025-11-28 06:35:53.391 +0300,BONUS_POOL,7,2.00,20.000000,PENDING,false,true,false,,480,182,,,
1336,2025-11-28 06:35:53.394 +0300,2025-11-28 06:35:53.394 +0300,LEGENDS_POOL,,,50.000000,PENDING,false,true,false,,480,182,,,
1361,2025-11-28 09:14:23.567 +0300,2025-11-28 09:14:23.567 +0300,NETWORK,1,10.00,25.000000,PENDING,true,true,false,1,1620,186,1621,,
